datetime,      [CH4]_ppm,   [CH4]_ppm_sd,      [H2O]_ppm,   [H2O]_ppm_sd,      [CO2]_ppm,   [CO2]_ppm_sd,     [CH4]d_ppm,  [CH4]d_ppm_sd,     [CO2]d_ppm,  [CO2]d_ppm_sd,      GasP_torr,   GasP_torr_sd,         GasT_C,      GasT_C_sd,         AmbT_C,      AmbT_C_sd,         RD0_us,      RD0_us_sd,         RD1_us,      RD1_us_sd,         LTC0_v,      LTC0_v_sd,         LTC1_v,      LTC1_v_sd, Temp_Status_mA,Temp_Status_mA_sd,Analyzer_Status_mA,Analyzer_Status_mA_sd,       Fit_Flag,      MIU_VALVE,       MIU_DESC
  06/13/2022 10:03:48.035,3.40E+00,0.00E+00,2.48E+04,0.00E+00,3.96E+02,0.00E+00,3.49E+00,0.00E+00,4.07E+02,0.00E+00,1.40E+02,0.00E+00,2.42E+01,0.00E+00,2.71E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,7.00E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 10:03:49.029,3.40E+00,0.00E+00,2.48E+04,0.00E+00,3.96E+02,0.00E+00,3.49E+00,0.00E+00,4.06E+02,0.00E+00,1.40E+02,0.00E+00,2.42E+01,0.00E+00,2.71E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,7.00E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 10:03:50.023,3.40E+00,0.00E+00,2.48E+04,0.00E+00,3.96E+02,0.00E+00,3.49E+00,0.00E+00,4.06E+02,0.00E+00,1.40E+02,0.00E+00,2.42E+01,0.00E+00,2.71E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,7.00E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 10:03:51.018,3.40E+00,0.00E+00,2.49E+04,0.00E+00,3.96E+02,0.00E+00,3.49E+00,0.00E+00,4.06E+02,0.00E+00,1.40E+02,0.00E+00,2.42E+01,0.00E+00,2.71E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,7.00E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 10:03:52.020,3.41E+00,0.00E+00,2.49E+04,0.00E+00,3.96E+02,0.00E+00,3.49E+00,0.00E+00,4.06E+02,0.00E+00,1.40E+02,0.00E+00,2.42E+01,0.00E+00,2.71E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,7.00E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 10:03:53.014,3.41E+00,0.00E+00,2.49E+04,0.00E+00,3.97E+02,0.00E+00,3.50E+00,0.00E+00,4.07E+02,0.00E+00,1.40E+02,0.00E+00,2.42E+01,0.00E+00,2.71E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,7.00E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 10:03:54.008,3.41E+00,0.00E+00,2.49E+04,0.00E+00,3.96E+02,0.00E+00,3.50E+00,0.00E+00,4.06E+02,0.00E+00,1.40E+02,0.00E+00,2.42E+01,0.00E+00,2.71E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,7.00E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 10:03:55.003,3.41E+00,0.00E+00,2.49E+04,0.00E+00,3.96E+02,0.00E+00,3.50E+00,0.00E+00,4.06E+02,0.00E+00,1.40E+02,0.00E+00,2.42E+01,0.00E+00,2.71E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,7.00E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 10:03:56.005,3.42E+00,0.00E+00,2.49E+04,0.00E+00,3.96E+02,0.00E+00,3.50E+00,0.00E+00,4.06E+02,0.00E+00,1.40E+02,0.00E+00,2.42E+01,0.00E+00,2.71E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,7.01E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 10:03:56.998,3.42E+00,0.00E+00,2.49E+04,0.00E+00,3.96E+02,0.00E+00,3.51E+00,0.00E+00,4.06E+02,0.00E+00,1.40E+02,0.00E+00,2.42E+01,0.00E+00,2.71E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,7.01E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 10:03:57.992,3.42E+00,0.00E+00,2.49E+04,0.00E+00,3.96E+02,0.00E+00,3.51E+00,0.00E+00,4.06E+02,0.00E+00,1.40E+02,0.00E+00,2.42E+01,0.00E+00,2.71E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,7.01E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 10:03:58.987,3.43E+00,0.00E+00,2.49E+04,0.00E+00,3.96E+02,0.00E+00,3.51E+00,0.00E+00,4.06E+02,0.00E+00,1.40E+02,0.00E+00,2.42E+01,0.00E+00,2.71E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,7.01E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 10:03:59.983,3.43E+00,0.00E+00,2.49E+04,0.00E+00,3.96E+02,0.00E+00,3.52E+00,0.00E+00,4.06E+02,0.00E+00,1.40E+02,0.00E+00,2.42E+01,0.00E+00,2.71E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,7.01E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 10:04:00.976,3.43E+00,0.00E+00,2.49E+04,0.00E+00,3.96E+02,0.00E+00,3.52E+00,0.00E+00,4.06E+02,0.00E+00,1.40E+02,0.00E+00,2.42E+01,0.00E+00,2.71E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,7.01E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 10:04:01.971,3.44E+00,0.00E+00,2.49E+04,0.00E+00,3.96E+02,0.00E+00,3.52E+00,0.00E+00,4.06E+02,0.00E+00,1.40E+02,0.00E+00,2.42E+01,0.00E+00,2.71E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,7.01E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 10:04:02.966,3.44E+00,0.00E+00,2.49E+04,0.00E+00,3.96E+02,0.00E+00,3.53E+00,0.00E+00,4.06E+02,0.00E+00,1.40E+02,0.00E+00,2.42E+01,0.00E+00,2.71E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,7.01E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 10:04:03.960,3.44E+00,0.00E+00,2.50E+04,0.00E+00,3.96E+02,0.00E+00,3.53E+00,0.00E+00,4.06E+02,0.00E+00,1.40E+02,0.00E+00,2.42E+01,0.00E+00,2.71E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,7.01E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 10:04:04.954,3.45E+00,0.00E+00,2.50E+04,0.00E+00,3.96E+02,0.00E+00,3.54E+00,0.00E+00,4.06E+02,0.00E+00,1.40E+02,0.00E+00,2.42E+01,0.00E+00,2.71E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,7.01E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 10:04:05.949,3.46E+00,0.00E+00,2.50E+04,0.00E+00,3.96E+02,0.00E+00,3.54E+00,0.00E+00,4.06E+02,0.00E+00,1.40E+02,0.00E+00,2.42E+01,0.00E+00,2.72E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,7.01E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 10:04:06.945,3.46E+00,0.00E+00,2.50E+04,0.00E+00,3.96E+02,0.00E+00,3.55E+00,0.00E+00,4.06E+02,0.00E+00,1.40E+02,0.00E+00,2.42E+01,0.00E+00,2.71E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,7.01E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 10:04:07.938,3.47E+00,0.00E+00,2.49E+04,0.00E+00,3.96E+02,0.00E+00,3.55E+00,0.00E+00,4.06E+02,0.00E+00,1.40E+02,0.00E+00,2.42E+01,0.00E+00,2.71E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,7.01E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 10:04:08.933,3.47E+00,0.00E+00,2.49E+04,0.00E+00,3.96E+02,0.00E+00,3.56E+00,0.00E+00,4.06E+02,0.00E+00,1.40E+02,0.00E+00,2.42E+01,0.00E+00,2.71E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,7.01E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 10:04:09.927,3.48E+00,0.00E+00,2.50E+04,0.00E+00,3.96E+02,0.00E+00,3.57E+00,0.00E+00,4.06E+02,0.00E+00,1.40E+02,0.00E+00,2.42E+01,0.00E+00,2.71E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,7.01E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 10:04:10.922,3.49E+00,0.00E+00,2.50E+04,0.00E+00,3.96E+02,0.00E+00,3.58E+00,0.00E+00,4.06E+02,0.00E+00,1.40E+02,0.00E+00,2.42E+01,0.00E+00,2.72E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,7.01E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 10:04:11.918,3.50E+00,0.00E+00,2.50E+04,0.00E+00,3.96E+02,0.00E+00,3.59E+00,0.00E+00,4.06E+02,0.00E+00,1.40E+02,0.00E+00,2.42E+01,0.00E+00,2.72E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,7.01E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 10:04:12.911,3.51E+00,0.00E+00,2.49E+04,0.00E+00,3.96E+02,0.00E+00,3.60E+00,0.00E+00,4.06E+02,0.00E+00,1.40E+02,0.00E+00,2.42E+01,0.00E+00,2.72E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,7.01E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 10:04:13.905,3.52E+00,0.00E+00,2.50E+04,0.00E+00,3.96E+02,0.00E+00,3.61E+00,0.00E+00,4.06E+02,0.00E+00,1.40E+02,0.00E+00,2.42E+01,0.00E+00,2.72E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,7.01E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 10:04:14.901,3.54E+00,0.00E+00,2.50E+04,0.00E+00,3.96E+02,0.00E+00,3.63E+00,0.00E+00,4.06E+02,0.00E+00,1.40E+02,0.00E+00,2.42E+01,0.00E+00,2.72E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,7.01E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 10:04:15.895,3.56E+00,0.00E+00,2.50E+04,0.00E+00,3.96E+02,0.00E+00,3.65E+00,0.00E+00,4.06E+02,0.00E+00,1.40E+02,0.00E+00,2.42E+01,0.00E+00,2.72E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,7.01E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 10:04:16.890,3.58E+00,0.00E+00,2.50E+04,0.00E+00,3.96E+02,0.00E+00,3.67E+00,0.00E+00,4.06E+02,0.00E+00,1.40E+02,0.00E+00,2.42E+01,0.00E+00,2.72E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,7.01E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 10:04:17.883,3.61E+00,0.00E+00,2.50E+04,0.00E+00,3.96E+02,0.00E+00,3.70E+00,0.00E+00,4.06E+02,0.00E+00,1.40E+02,0.00E+00,2.42E+01,0.00E+00,2.72E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,7.01E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 10:04:18.878,3.64E+00,0.00E+00,2.50E+04,0.00E+00,3.96E+02,0.00E+00,3.73E+00,0.00E+00,4.06E+02,0.00E+00,1.40E+02,0.00E+00,2.42E+01,0.00E+00,2.72E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,7.01E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 10:04:19.872,3.66E+00,0.00E+00,2.50E+04,0.00E+00,3.95E+02,0.00E+00,3.75E+00,0.00E+00,4.06E+02,0.00E+00,1.40E+02,0.00E+00,2.42E+01,0.00E+00,2.72E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,7.01E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 10:04:20.868,3.69E+00,0.00E+00,2.50E+04,0.00E+00,3.95E+02,0.00E+00,3.78E+00,0.00E+00,4.06E+02,0.00E+00,1.40E+02,0.00E+00,2.42E+01,0.00E+00,2.72E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,7.01E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 10:04:21.862,3.71E+00,0.00E+00,2.50E+04,0.00E+00,3.96E+02,0.00E+00,3.80E+00,0.00E+00,4.06E+02,0.00E+00,1.40E+02,0.00E+00,2.42E+01,0.00E+00,2.72E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,7.01E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 10:04:22.856,3.73E+00,0.00E+00,2.50E+04,0.00E+00,3.96E+02,0.00E+00,3.83E+00,0.00E+00,4.06E+02,0.00E+00,1.40E+02,0.00E+00,2.42E+01,0.00E+00,2.72E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,7.01E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 10:04:23.851,3.75E+00,0.00E+00,2.50E+04,0.00E+00,3.96E+02,0.00E+00,3.85E+00,0.00E+00,4.06E+02,0.00E+00,1.40E+02,0.00E+00,2.42E+01,0.00E+00,2.72E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,7.01E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 10:04:24.853,3.77E+00,0.00E+00,2.50E+04,0.00E+00,3.95E+02,0.00E+00,3.86E+00,0.00E+00,4.06E+02,0.00E+00,1.40E+02,0.00E+00,2.42E+01,0.00E+00,2.72E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,7.01E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 10:04:25.847,3.78E+00,0.00E+00,2.50E+04,0.00E+00,3.96E+02,0.00E+00,3.88E+00,0.00E+00,4.06E+02,0.00E+00,1.40E+02,0.00E+00,2.42E+01,0.00E+00,2.72E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,7.01E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 10:04:26.840,3.80E+00,0.00E+00,2.50E+04,0.00E+00,3.95E+02,0.00E+00,3.89E+00,0.00E+00,4.06E+02,0.00E+00,1.40E+02,0.00E+00,2.42E+01,0.00E+00,2.72E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,7.01E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 10:04:27.835,3.81E+00,0.00E+00,2.50E+04,0.00E+00,3.96E+02,0.00E+00,3.91E+00,0.00E+00,4.06E+02,0.00E+00,1.40E+02,0.00E+00,2.42E+01,0.00E+00,2.72E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,7.01E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 10:04:28.831,3.82E+00,0.00E+00,2.50E+04,0.00E+00,3.96E+02,0.00E+00,3.92E+00,0.00E+00,4.06E+02,0.00E+00,1.40E+02,0.00E+00,2.42E+01,0.00E+00,2.72E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,7.01E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 10:04:29.824,3.83E+00,0.00E+00,2.50E+04,0.00E+00,3.95E+02,0.00E+00,3.93E+00,0.00E+00,4.06E+02,0.00E+00,1.40E+02,0.00E+00,2.42E+01,0.00E+00,2.72E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,7.01E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 10:04:30.820,3.84E+00,0.00E+00,2.49E+04,0.00E+00,3.96E+02,0.00E+00,3.93E+00,0.00E+00,4.06E+02,0.00E+00,1.40E+02,0.00E+00,2.42E+01,0.00E+00,2.72E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,7.01E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 10:04:31.814,3.84E+00,0.00E+00,2.50E+04,0.00E+00,3.95E+02,0.00E+00,3.94E+00,0.00E+00,4.06E+02,0.00E+00,1.40E+02,0.00E+00,2.42E+01,0.00E+00,2.72E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,7.01E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 10:04:32.808,3.84E+00,0.00E+00,2.49E+04,0.00E+00,3.95E+02,0.00E+00,3.94E+00,0.00E+00,4.06E+02,0.00E+00,1.40E+02,0.00E+00,2.42E+01,0.00E+00,2.72E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,7.01E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 10:04:33.803,3.85E+00,0.00E+00,2.49E+04,0.00E+00,3.95E+02,0.00E+00,3.94E+00,0.00E+00,4.05E+02,0.00E+00,1.40E+02,0.00E+00,2.42E+01,0.00E+00,2.72E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,7.01E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 10:04:34.797,3.85E+00,0.00E+00,2.50E+04,0.00E+00,3.95E+02,0.00E+00,3.94E+00,0.00E+00,4.06E+02,0.00E+00,1.40E+02,0.00E+00,2.42E+01,0.00E+00,2.72E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,7.01E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 10:04:35.792,3.85E+00,0.00E+00,2.50E+04,0.00E+00,3.95E+02,0.00E+00,3.95E+00,0.00E+00,4.06E+02,0.00E+00,1.40E+02,0.00E+00,2.42E+01,0.00E+00,2.72E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,7.01E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 10:04:36.786,3.85E+00,0.00E+00,2.50E+04,0.00E+00,3.96E+02,0.00E+00,3.95E+00,0.00E+00,4.06E+02,0.00E+00,1.40E+02,0.00E+00,2.43E+01,0.00E+00,2.72E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,7.01E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 10:04:37.780,3.85E+00,0.00E+00,2.49E+04,0.00E+00,3.95E+02,0.00E+00,3.95E+00,0.00E+00,4.06E+02,0.00E+00,1.40E+02,0.00E+00,2.43E+01,0.00E+00,2.72E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,7.01E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 10:04:38.775,3.85E+00,0.00E+00,2.49E+04,0.00E+00,3.95E+02,0.00E+00,3.95E+00,0.00E+00,4.05E+02,0.00E+00,1.40E+02,0.00E+00,2.43E+01,0.00E+00,2.72E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,7.01E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 10:04:39.770,3.85E+00,0.00E+00,2.49E+04,0.00E+00,3.95E+02,0.00E+00,3.95E+00,0.00E+00,4.05E+02,0.00E+00,1.40E+02,0.00E+00,2.43E+01,0.00E+00,2.72E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,7.01E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 10:04:40.764,3.85E+00,0.00E+00,2.50E+04,0.00E+00,3.95E+02,0.00E+00,3.95E+00,0.00E+00,4.05E+02,0.00E+00,1.40E+02,0.00E+00,2.43E+01,0.00E+00,2.72E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,7.01E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 10:04:41.759,3.86E+00,0.00E+00,2.50E+04,0.00E+00,3.95E+02,0.00E+00,3.96E+00,0.00E+00,4.05E+02,0.00E+00,1.40E+02,0.00E+00,2.43E+01,0.00E+00,2.72E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,7.01E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 10:04:42.754,3.86E+00,0.00E+00,2.50E+04,0.00E+00,3.95E+02,0.00E+00,3.96E+00,0.00E+00,4.05E+02,0.00E+00,1.40E+02,0.00E+00,2.43E+01,0.00E+00,2.72E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,7.01E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 10:04:43.747,3.86E+00,0.00E+00,2.50E+04,0.00E+00,3.95E+02,0.00E+00,3.96E+00,0.00E+00,4.05E+02,0.00E+00,1.40E+02,0.00E+00,2.43E+01,0.00E+00,2.72E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,7.01E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 10:04:44.742,3.87E+00,0.00E+00,2.50E+04,0.00E+00,3.95E+02,0.00E+00,3.96E+00,0.00E+00,4.05E+02,0.00E+00,1.40E+02,0.00E+00,2.43E+01,0.00E+00,2.72E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,7.01E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 10:04:45.737,3.87E+00,0.00E+00,2.50E+04,0.00E+00,3.95E+02,0.00E+00,3.97E+00,0.00E+00,4.05E+02,0.00E+00,1.40E+02,0.00E+00,2.43E+01,0.00E+00,2.72E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,7.01E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
  06/13/2022 10:04:46.731,3.87E+00,0.00E+00,2.50E+04,0.00E+00,3.95E+02,0.00E+00,3.97E+00,0.00E+00,4.05E+02,0.00E+00,1.40E+02,0.00E+00,2.43E+01,0.00E+00,2.72E+01,0.00E+00,1.13E+01,0.00E+00,8.33E+00,0.00E+00,7.01E-01,0.00E+00,-7.61E+00,0.00E+00,2.00E+01,0.00E+00,2.00E+01,0.00E+00,3,-1,       Disabled
